time,latitude,longitude,depth,magnitude,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-10-09T05:21:00.438Z,-15.5986,-71.9363,10,4.3,mb,,128,3.076,0.77,us,us6000ft6t,2021-10-09T05:34:55.040Z,"2 km S of Tapay, Peru",earthquake,8.8,2,0.147,13,reviewed,us,us
2021-10-09T04:47:50.386Z,-15.5869,-71.8603,24.47,5.6,mww,,115,3.028,1.29,us,us6000ft6j,2021-10-10T04:51:43.281Z,"6 km WNW of Madrigal, Peru",earthquake,5.7,4.7,0.063,24,reviewed,us,us
2021-10-09T04:44:53.280Z,17.9151,-66.802,10,2.81,md,20,188,0.0978,0.09,pr,pr2021282002,2021-10-09T05:15:17.413Z,"8 km SSE of Indios, Puerto Rico",earthquake,0.43,0.53,0.34,8,reviewed,pr,pr
2021-10-09T03:49:56.010Z,40.5908333,-124.9241667,19.57,2.78,md,58,252,0.4617,0.2,nc,nc73637330,2021-10-09T10:58:12.163Z,"56km W of Ferndale, CA",earthquake,0.94,2.18,0.124,45,reviewed,nc,nc
2021-10-09T03:23:22.370Z,17.8986,-66.883,4,3.01,md,23,211,0.0766,0.27,pr,pr2021282001,2021-10-09T03:57:45.308Z,"8 km SSE of Guánica, Puerto Rico",earthquake,0.57,0.46,0.3,8,reviewed,pr,pr
2021-10-09T02:47:34.421Z,42.4005,141.9753,92.66,4.6,mb,,75,0.958,0.57,us,us6000ft5x,2021-10-09T03:10:48.491Z,"Hokkaido, Japan region",earthquake,5.6,7.1,0.033,273,reviewed,us,us
2021-10-09T02:16:19.389Z,35.5564,140.1705,73.39,4.3,mb,,214,1.869,0.48,us,us6000ft5u,2021-10-09T05:42:39.193Z,"6 km SE of Chiba, Japan",earthquake,11.8,9.2,0.267,5,reviewed,us,us
2021-10-09T01:14:51.897Z,62.9922,-148.6892,54.9,2.8,ml,,,,0.73,ak,ak021cye8euj,2021-10-09T02:29:41.557Z,"46 km SSE of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-10-09T01:04:39.386Z,59.976,-141.3667,17.7,2.8,ml,,,,0.38,ak,ak021cye68ww,2021-10-09T01:32:11.040Z,"103 km WNW of Yakutat, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2021-10-08T23:53:31.830Z,35.6114,82.4091,10,4.3,mb,,92,7.089,0.56,us,us6000ft5h,2021-10-10T00:05:29.040Z,"277 km SE of Hotan, China",earthquake,9.1,1.9,0.125,18,reviewed,us,us
2021-10-08T23:16:26.459Z,32.3521,49.7749,10,5.1,mb,,40,4.36,1.03,us,us6000ft57,2021-10-09T23:22:10.862Z,"64 km NE of Masjed Soleym?n, Iran",earthquake,7.7,1.8,0.041,189,reviewed,us,us
2021-10-08T23:14:25.139Z,-15.7322,-72.3577,10,4,mb,,186,3.256,0.76,us,us6000ft54,2021-10-09T22:39:17.040Z,"7 km E of Uñon, Peru",earthquake,5.7,2,0.299,3,reviewed,us,us
2021-10-08T23:07:40.975Z,35.65707397,-97.16624451,2.007328272,2.56,ml,59,29.7586441,0.1218520254,0.5364157662,ok,ok2021ttiq,2021-10-09T21:52:31.040Z,"2 km E of Luther, Oklahoma",earthquake,1.566565501,1.381607992,,45,automatic,ok,ok
2021-10-08T23:07:38.890Z,19.3098,-67.3215,26,3.73,md,22,287,0.8682,0.19,pr,pr2021281007,2021-10-09T23:10:59.040Z,"93 km NNW of San Antonio, Puerto Rico",earthquake,0.85,12.67,0.13,10,reviewed,pr,pr
2021-10-08T22:55:34.652Z,-60.1912,-24.2339,10,5,mb,,70,8.89,0.79,us,us6000ft50,2021-10-09T23:15:44.040Z,"South Sandwich Islands region",earthquake,10,1.8,0.076,55,reviewed,us,us
2021-10-08T22:04:12.469Z,-7.3629,128.8688,120.48,4.3,mb,,70,2.486,0.77,us,us6000ft4r,2021-10-08T22:23:38.040Z,"242 km ENE of Lospalos, Timor Leste",earthquake,4.5,9.5,0.16,11,reviewed,us,us
2021-10-08T21:46:36.478Z,68.804,-146.2124,0,3,ml,,,,0.86,ak,ak021cx2sk7b,2021-10-08T23:19:18.040Z,"80 km NNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-08T21:39:25.346Z,-56.5869,-25.6458,13.97,5.1,mww,,91,6.587,0.79,us,us6000ft4i,2021-10-08T22:04:00.040Z,"South Sandwich Islands region",earthquake,11.1,4,0.098,10,reviewed,us,us
2021-10-08T20:22:31.560Z,18.0158,-65.3815,12,3.55,md,20,249,0.1894,0.19,pr,pr2021281006,2021-10-08T22:46:27.856Z,"13 km SE of Esperanza, Puerto Rico",earthquake,1.61,0.81,0.14,16,reviewed,pr,pr
2021-10-08T20:11:09.605Z,-7.8301,130.245,10,4.4,mb,,76,1.054,0.35,us,us6000ft3j,2021-10-08T20:33:30.040Z,"Pulau Pulau Tanimbar, Indonesia",earthquake,7.2,1.9,0.203,8,reviewed,us,us
2021-10-08T19:10:36.600Z,17.9005,-66.9586,7,2.5,md,13,243,0.1089,0.14,pr,pr2021281005,2021-10-08T20:08:31.475Z,"9 km SW of Guánica, Puerto Rico",earthquake,0.72,0.32,0.37,13,reviewed,pr,pr
2021-10-08T18:28:23.970Z,18.0105,-65.3871,11,4.8,ml,34,249,0.1867,0.22,pr,pr2021281003,2021-10-10T14:08:52.446Z,"13 km SE of Esperanza, Puerto Rico",earthquake,1.48,0.89,0.12,26,reviewed,pr,pr
2021-10-08T18:06:13.917Z,-56.5758,-69.3317,10,4.3,mb,,163,2.809,1.22,us,us6000ft2l,2021-10-08T18:43:21.040Z,"206 km SSW of Ushuaia, Argentina",earthquake,9,2,0.188,10,reviewed,us,us
2021-10-08T16:47:26.868Z,-35.4511,141.0099,10,4.9,mb,,63,2.297,1.12,us,us6000ft1w,2021-10-11T01:25:48.511Z,"93 km NE of Keith, Australia",earthquake,6.7,1.9,0.09,39,reviewed,us,us
2021-10-08T16:34:53.298Z,-4.6576,153.8569,95.02,4.4,mb,,174,1.75,0.76,us,us6000ft1u,2021-10-08T18:40:13.040Z,"179 km E of Kokopo, Papua New Guinea",earthquake,9.9,15.2,0.144,14,reviewed,us,us
2021-10-08T16:26:54.607Z,-24.1928,-67.0977,199.9,4.3,mb,,129,1.584,0.77,us,us6000ft1n,2021-10-08T18:35:48.040Z,"79 km W of San Antonio de los Cobres, Argentina",earthquake,12.4,12.5,0.218,6,reviewed,us,us
2021-10-08T15:53:38.307Z,-19.4451,-173.4776,10,4.8,mb,,168,5.74,0.61,us,us6000ft1g,2021-10-08T16:12:24.040Z,"100 km ENE of Pangai, Tonga",earthquake,16.2,1.9,0.103,29,reviewed,us,us
2021-10-08T14:24:02.930Z,19.2238333333333,-155.423166666667,36.04,2.73,md,49,132,,0.12,hv,hv72745992,2021-10-09T01:21:42.100Z,"6 km ENE of P?hala, Hawaii",earthquake,0.49,0.59,0.170306578952859,17,reviewed,hv,hv
2021-10-08T13:51:23.203Z,31.67664352,-104.3903452,6.542895508,2.7,ml,28,55,0.09448119585,0.3,tx,tx2021tsqh,2021-10-09T04:16:48.040Z,"55 km S of Whites City, New Mexico",earthquake,0.960110668,1.233280773,0.1,16,reviewed,tx,tx
2021-10-08T13:24:14.677Z,-6.076,151.7018,10,4.9,mb,,128,12.262,1.04,us,us6000fsyn,2021-10-08T15:40:26.040Z,"182 km ESE of Kimbe, Papua New Guinea",earthquake,14,1.9,0.08,49,reviewed,us,us
2021-10-08T13:17:49.071Z,44.3135,-115.0272,9.03,2.7,ml,,56,0.712,0.71,us,us6000fsyg,2021-10-08T15:59:00.040Z,"12 km NNW of Stanley, Idaho",earthquake,2.3,10.3,0.049,54,reviewed,us,us
2021-10-08T12:44:39.762Z,2.0265,128.5349,64.74,4.3,mb,,130,1.707,0.53,us,us6000fsyd,2021-10-08T13:11:13.040Z,"67 km ENE of Tobelo, Indonesia",earthquake,11.5,11.2,0.177,9,reviewed,us,us
2021-10-08T12:16:55.476Z,31.67458066,-104.3895193,6.825683594,2.7,ml,27,56,0.09503108608,0.3,tx,tx2021tsne,2021-10-08T15:55:25.418Z,"55 km S of Whites City, New Mexico",earthquake,1.0474179880000003,1.379486387,0.2,16,reviewed,tx,tx
2021-10-08T12:06:11.640Z,40.577,-124.9398333,9.24,2.72,md,15,287,0.4702,0.08,nc,nc73636995,2021-10-09T01:31:13.722Z,"57km W of Ferndale, CA",earthquake,0.64,1.43,0.149,35,reviewed,nc,nc
2021-10-08T10:51:40.546Z,-23.6068,179.4678,539.27,4.1,mb,,131,5.98,0.57,us,us6000fsxt,2021-10-08T11:41:50.040Z,"south of the Fiji Islands",earthquake,15.3,9.7,0.109,24,reviewed,us,us
2021-10-08T10:04:53.941Z,4.4084,95.4031,64.27,5.2,mb,,107,1.741,1.06,us,us6000fsxi,2021-10-08T12:02:55.045Z,"85 km WNW of Meulaboh, Indonesia",earthquake,8.4,6.9,0.053,120,reviewed,us,us
2021-10-08T09:27:58.627Z,-49.1481,124.8392,10,4.6,mb,,116,17.174,0.52,us,us6000fsxe,2021-10-08T10:28:47.040Z,"western Indian-Antarctic Ridge",earthquake,7.6,1.9,0.129,18,reviewed,us,us
2021-10-08T08:35:14.620Z,19.1225,-67.6331,18,3.42,md,17,220,0.7539,0.84,pr,pr2021281002,2021-10-08T10:36:38.291Z,"89 km NW of San Antonio, Puerto Rico",earthquake,5.57,11.46,0.2,5,reviewed,pr,pr
2021-10-08T07:54:07.250Z,17.8933,-66.9571,8,2.57,md,19,224,0.113,0.1,pr,pr2021281001,2021-10-08T08:57:37.701Z,"Puerto Rico region",earthquake,0.42,1.6,0.15,6,reviewed,pr,pr
2021-10-08T07:11:07.268Z,31.67938011,-104.3935997,6.74855957,2.7,ml,30,54,0.09199722289,0.3,tx,tx2021tsdc,2021-10-08T16:05:51.508Z,"55 km S of Whites City, New Mexico",earthquake,0.9219381573999998,1.137041771,0.2,18,reviewed,tx,tx
2021-10-08T06:43:07.608Z,-23.9165,-66.7708,203.9,4.5,mb,,70,1.61,0.61,us,us6000fswp,2021-10-08T06:57:56.040Z,"56 km NW of San Antonio de los Cobres, Argentina",earthquake,9.4,7.6,0.14,15,reviewed,us,us
2021-10-08T06:36:33.615Z,51.6626,-178.4868,10,2.8,ml,,160,0.202,0.87,us,us6000ft4l,2021-10-09T04:17:00.040Z,"130 km W of Adak, Alaska",earthquake,1.2,1.9,0.128,8,reviewed,us,us
2021-10-08T06:25:05.620Z,19.1891666666667,-155.476833333333,34.38,3.5,ml,55,84,,0.12,hv,hv72745632,2021-10-09T06:26:51.245Z,"1 km S of P?hala, Hawaii",earthquake,0.39,0.51,0.227584108729493,38,reviewed,hv,hv
2021-10-08T05:01:46.331Z,56.7438,-141.4055,10,3,ml,,173,3.057,0.42,us,us6000fswb,2021-10-08T18:59:01.985Z,"off the coast of Southeastern Alaska",earthquake,9.1,2,0.047,60,reviewed,us,us
2021-10-08T04:46:17.060Z,19.5286,-66.3221,11,3.79,md,21,243,1.2426,0.31,pr,pr2021281000,2021-10-08T18:56:48.287Z,"117 km N of Brenas, Puerto Rico",earthquake,1.82,2.92,0.07,12,reviewed,pr,pr
2021-10-08T04:43:12.522Z,-17.6397,-178.3478,486.93,4.2,mb,,99,3.32,0.69,us,us6000fsw9,2021-10-08T04:59:31.040Z,"252 km E of Levuka, Fiji",earthquake,14.8,9.4,0.047,125,reviewed,us,us
2021-10-08T03:58:23.620Z,41.1355,-122.1508333,6.64,2.52,md,23,64,0.1191,0.1,nc,nc73636880,2021-10-11T00:00:55.182Z,"13km SE of Dunsmuir, CA",earthquake,0.25,1.19,0.157,36,reviewed,nc,nc
2021-10-08T03:50:17.304Z,44.3047,-115.0142,10,2.8,ml,,64,0.859,0.74,us,us6000fsvx,2021-10-08T17:46:22.200Z,"11 km NNW of Stanley, Idaho",earthquake,3.4,2,0.043,72,reviewed,us,us
2021-10-08T03:25:57.263Z,-25.973,-178.9492,461.88,4.3,mb,,160,8.647,0.32,us,us6000fsvu,2021-10-08T05:00:49.040Z,"south of the Fiji Islands",earthquake,14.8,12.4,0.147,14,reviewed,us,us
2021-10-08T03:20:42.810Z,44.3015,-115.0325,9.6,2.52,ml,13,76,0.718,0.22,mb,mb80526154,2021-10-08T17:56:34.840Z,"11 km NW of Stanley, Idaho",earthquake,0.7,1.73,0.112,13,reviewed,mb,mb
2021-10-08T03:14:16.422Z,44.2675,-114.9866,10,2.9,ml,,66,0.817,0.99,us,us6000fsvq,2021-10-08T14:41:22.390Z,"6 km NW of Stanley, Idaho",earthquake,2.2,2,0.042,76,reviewed,us,us
2021-10-08T01:08:52.450Z,40.5936667,-124.9208333,23.81,2.83,md,26,255,0.46,0.2,nc,nc73636835,2021-10-08T10:34:15.509Z,"56km W of Ferndale, CA",earthquake,1.09,12.34,0.17,27,reviewed,nc,nc
2021-10-08T00:44:53.990Z,35.9543333,-119.886,29.21,2.91,md,44,75,,0.16,nc,nc73636830,2021-10-09T21:02:34.040Z,"9km SE of Kettleman City, CA",earthquake,0.37,1.06,0.182,68,reviewed,nc,nc
2021-10-08T00:13:49.320Z,38.1018333,-118.9533333,9.57,3.66,mw,98,44,0.1014,0.11,nc,nc73636810,2021-10-09T22:04:27.172Z,"13km SSE of Bodie, CA",earthquake,0.14,0.77,,4,reviewed,nc,nc
2021-10-07T22:11:23.992Z,67.3164,-156.3162,1.1,2.6,ml,,,,0.64,ak,ak021cvfn4ap,2021-10-09T20:39:43.040Z,"51 km NNE of Kobuk, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-10-07T21:45:19.644Z,11.9958,-89.5364,10,4.4,mb,,209,1.65,0.7,us,us6000fsua,2021-10-07T22:02:59.040Z,"166 km S of La Libertad, El Salvador",earthquake,7.8,2,0.143,14,reviewed,us,us
2021-10-07T20:13:01.156Z,-58.7534,158.6288,10,5.9,mwb,,26,4.269,1.06,us,us6000fssl,2021-10-09T18:18:45.842Z,"Macquarie Island region",earthquake,10,1.7,0.035,79,reviewed,us,us
2021-10-07T20:10:51.109Z,56.404,-149.2962,10,2.9,ml,,217,2.264,0.57,us,us6000fssf,2021-10-09T17:54:59.040Z,"225 km SE of Chiniak, Alaska",earthquake,2.9,2,0.053,46,reviewed,us,us
2021-10-07T19:51:22.650Z,19.1618333333333,-155.471333333333,35.34,2.6,md,51,98,,0.12,hv,hv72744887,2021-10-08T01:07:45.400Z,"4 km S of P?hala, Hawaii",earthquake,0.44,0.54,0.109179180230722,19,reviewed,hv,hv
2021-10-07T18:28:03.697Z,22.3148,94.7755,110,5.5,mww,,23,1.135,0.8,us,us6000fsrg,2021-10-09T17:45:07.935Z,"43 km WNW of Monywa, Myanmar",earthquake,5.9,1.9,0.056,31,reviewed,us,us
2021-10-07T18:14:54.076Z,13.9481,120.713,158.73,5.3,mww,,46,8.984,1.35,us,us6000fsrb,2021-10-09T13:42:49.059Z,"2 km WNW of Balayan, Philippines",earthquake,9.4,4.8,0.051,37,reviewed,us,us
2021-10-07T17:56:15.132Z,-55.7228,-26.4592,10,5.3,mww,,47,5.949,0.67,us,us6000fsr4,2021-10-09T13:32:09.906Z,"South Sandwich Islands region",earthquake,9.8,1.8,0.078,16,reviewed,us,us
2021-10-07T17:53:21.884Z,17.0662,-60.3542,10,4.4,mb,,199,1.013,0.78,us,us6000fsr1,2021-10-09T13:11:17.509Z,"114 km NE of Beauséjour, Guadeloupe",earthquake,3.7,1.9,0.162,11,reviewed,us,us
2021-10-07T17:43:01.505Z,-6.3697,130.0673,134.94,4.4,mb,,110,2.015,0.93,us,us6000fsr7,2021-10-09T13:07:22.040Z,"Banda Sea",earthquake,9.7,9.1,0.123,19,reviewed,us,us
2021-10-07T17:22:44.656Z,63.5797,-147.2805,0,2.6,ml,,,,0.58,ak,ak021cvcqcr6,2021-10-09T12:50:38.040Z,"82 km ESE of Denali Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-07T16:44:22.445Z,31.8288,137.9307,377.87,4.1,mb,,134,2.044,0.37,us,us6000fsq1,2021-10-07T17:17:35.040Z,"279 km SE of Shing?, Japan",earthquake,10.5,8.4,0.059,80,reviewed,us,us
2021-10-07T16:11:43.606Z,12.6709,-88.3542,43.31,4,mb,,208,0.793,0.24,us,us6000fspf,2021-10-07T16:49:24.040Z,"65 km SSW of Chirilagua, El Salvador",earthquake,6.2,22.2,0.299,4,reviewed,us,us
2021-10-07T15:24:39.651Z,31.60897138,-104.5067478,9.242236328,2.5,ml,10,144,0.059947991,0.3,tx,tx2021tqxw,2021-10-07T17:19:22.040Z,"64 km S of Whites City, New Mexico",earthquake,2.573840384,1.550898545,0.2,6,reviewed,tx,tx
2021-10-07T13:47:00.805Z,62.4079,-150.5657,57.2,2.6,ml,,,,0.59,ak,ak021cvahvtf,2021-10-07T16:24:54.040Z,"14 km SE of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-10-07T13:41:24.549Z,35.5771,140.0698,62,5.9,mww,,29,1.788,1.12,us,us6000fsl6,2021-10-11T09:50:20.482Z,"4 km WSW of Chiba, Japan",earthquake,6,1.9,0.055,32,reviewed,us,us
2021-10-07T12:07:18.898Z,-6.9049,129.5718,175.85,4.2,mb,,88,2.019,0.68,us,us6000fskv,2021-10-08T06:49:07.040Z,"Banda Sea",earthquake,7.2,8.4,0.137,15,reviewed,us,us
2021-10-07T10:38:04.563Z,-6.8107,132.4209,58.08,4.3,mb,,138,1.61,0.91,us,us6000fske,2021-10-08T06:33:52.040Z,"135 km SSW of Tual, Indonesia",earthquake,7.6,11.6,0.178,9,reviewed,us,us
2021-10-07T10:20:09.511Z,31.68652249,-104.3907024,6.722851562,2.9,ml,29,68,0.09552989962,0.3,tx,tx2021tqnv,2021-10-07T16:57:02.174Z,"54 km S of Whites City, New Mexico",earthquake,1.001863118,1.356703637,0.2,17,reviewed,tx,tx
2021-10-07T09:20:43.080Z,17.9318,-66.8441,10,3.05,md,18,184,0.0557,0.09,pr,pr2021280002,2021-10-08T06:14:44.040Z,"7 km SE of Maria Antonia, Puerto Rico",earthquake,0.41,0.35,0.33,13,reviewed,pr,pr
2021-10-07T07:53:46.285Z,41.4088,-126.0204,10,2.7,ml,,272,1.591,0.47,us,us6000fsjs,2021-10-07T09:00:31.591Z,"",earthquake,7.7,2,0.048,58,reviewed,us,us
2021-10-07T07:18:29.980Z,18.2936,-66.3018,22,2.8,md,12,134,0.2187,0.16,pr,pr2021280001,2021-10-07T10:48:21.647Z,"5 km SSE of Corozal, Puerto Rico",earthquake,0.44,0.75,0.02,5,reviewed,pr,pr
2021-10-07T06:50:44.365Z,31.67847833,-104.3908999,6.131567383,2.6,ml,28,68,0.09418450336,0.3,tx,tx2021tqgx,2021-10-07T17:03:18.608Z,"55 km S of Whites City, New Mexico",earthquake,1.053381997,1.307054943,0.2,18,reviewed,tx,tx
2021-10-07T06:02:56.726Z,60.069,-141.3434,2.7,3.4,ml,,,,0.88,ak,ak021cv62bpn,2021-10-07T06:24:45.040Z,"107 km WNW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-07T05:59:08.788Z,-2.4287,-78.7198,92.59,4.3,mb,,152,1.702,0.68,us,us6000fsj9,2021-10-07T06:55:05.040Z,"28 km ENE of Cañar, Ecuador",earthquake,8.1,10.9,0.109,24,reviewed,us,us
2021-10-07T05:13:01.266Z,-8.2851,119.5236,186.86,4.9,mb,,61,2.707,1.11,us,us6000fsir,2021-10-07T05:39:14.040Z,"33 km N of Komodo, Indonesia",earthquake,7.8,6.9,0.091,38,reviewed,us,us
2021-10-07T04:18:42.590Z,24.5198,122.5545,81.13,4.9,mb,,69,0.419,0.43,us,us6000fsik,2021-10-10T20:49:30.040Z,"45 km W of Yonakuni, Japan",earthquake,4.2,5.5,0.074,60,reviewed,us,us
2021-10-07T03:32:16.910Z,17.8766,-66.8881,12,2.85,md,15,244,0.0989,0.11,pr,pr2021280000,2021-10-07T04:16:30.766Z,"10 km SSE of Guánica, Puerto Rico",earthquake,0.91,0.41,0.31,7,reviewed,pr,pr
2021-10-07T02:22:39.672Z,39.3714,20.6972,10,4.3,mb,,112,0.74,0.88,us,us6000fsi8,2021-10-10T21:06:56.040Z,"10 km NW of Pappadátes, Greece",earthquake,3.8,1.9,0.201,7,reviewed,us,us
2021-10-07T02:18:48.580Z,40.6101667,-122.452,22.17,2.55,md,19,51,0.06319,0.09,nc,nc73636435,2021-10-07T23:14:11.350Z,"4km ENE of Shasta, CA",earthquake,0.4,0.29,0.093,28,reviewed,nc,nc
2021-10-07T01:14:03.828Z,63.1036,-152.0267,0,2.7,ml,,,,0.82,ak,ak021cv35m67,2021-10-08T04:12:31.040Z,"51 km SSW of Denali National Park, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-10-07T01:10:40.950Z,44.3866667,-115.2188333,8.46,2.52,ml,11,90,1.008,0.21,mb,mb80526069,2021-10-08T18:15:25.450Z,"29 km NW of Stanley, Idaho",earthquake,1.8,3.08,0.114,14,reviewed,mb,mb
2021-10-07T01:05:40.236Z,-6.8531,105.0465,35,4.6,mb,,72,2.653,0.95,us,us6000fshw,2021-10-08T04:00:25.040Z,"101 km WSW of Labuan, Indonesia",earthquake,6.8,1.9,0.112,24,reviewed,us,us
2021-10-07T00:09:20.289Z,-39.2177,174.7641,218.19,4.6,mb,,71,0.707,0.69,us,us6000fshg,2021-10-07T18:56:45.255Z,"46 km ENE of Eltham, New Zealand",earthquake,6.7,5.3,0.116,22,reviewed,us,us
2021-10-07T00:00:57.282Z,30.1172,68.0341,10,4.6,mb,,100,4.492,0.87,us,us6000fshe,2021-10-07T06:43:26.631Z,"9 km E of Harnai, Pakistan",earthquake,10.1,1.9,0.076,51,reviewed,us,us
2021-10-06T23:40:21.654Z,2.5792,128.336,175.97,4.5,mb,,116,2.04,0.62,us,us6000fsh4,2021-10-07T00:46:21.040Z,"100 km NNE of Tobelo, Indonesia",earthquake,10.5,8.7,0.09,36,reviewed,us,us
2021-10-06T23:38:09.136Z,-25.228,-64.5252,10,5,mb,,49,4.034,1.17,us,us6000fsh2,2021-10-09T01:00:30.859Z,"21 km NE of El Galpón, Argentina",earthquake,6.9,1.9,0.035,261,reviewed,us,us
2021-10-06T23:35:03.206Z,44.3118,-115.089,7.43,2.6,ml,,56,0.893,0.58,us,us6000fsh0,2021-10-07T17:58:36.286Z,"15 km NW of Stanley, Idaho",earthquake,3.6,1.6,0.045,64,reviewed,us,us
2021-10-06T22:44:58.266Z,-5.0888,146.3141,10,4.6,mb,,62,3.202,0.63,us,us6000fsgh,2021-10-06T23:05:24.040Z,"60 km ENE of Madang, Papua New Guinea",earthquake,10.2,1.9,0.116,22,reviewed,us,us
2021-10-06T22:01:08.730Z,30.2198,68.015,9,5.9,mww,,23,4.395,0.74,us,us6000fsg9,2021-10-10T06:22:12.250Z,"15 km NNE of Harnai, Pakistan",earthquake,8.8,1.8,0.098,10,reviewed,us,us
2021-10-06T21:06:08.400Z,45.1396667,-106.9428333,-2,3.46,ml,9,105,1.629,0.34,mb,mb80526039,2021-10-07T23:03:45.510Z,"30 km NE of Ranchester, Wyoming",quarry blast,1.44,31.61,0.212,26,reviewed,mb,mb
2021-10-06T20:57:29.183Z,44.3723,-115.2186,10,2.6,ml,,53,0.996,0.89,us,us6000fsfs,2021-10-09T22:02:23.138Z,"28 km NW of Stanley, Idaho",earthquake,3.4,1.6,0.048,57,reviewed,us,us
2021-10-06T20:56:16.900Z,19.2181666666667,-155.438166666667,33.7,2.62,ml,54,125,,0.1,hv,hv72743512,2021-10-09T21:53:04.040Z,"4 km ENE of P?hala, Hawaii",earthquake,0.39,0.49,0.180573384467798,31,reviewed,hv,hv
2021-10-06T20:41:17.592Z,-23.0386,173.081,10,4.5,mb,,132,5.215,1.02,us,us6000fsg3,2021-10-09T21:50:25.040Z,"southeast of the Loyalty Islands",earthquake,4.1,1.9,0.131,17,reviewed,us,us
2021-10-06T20:26:31.920Z,19.1851666666667,-155.484333333333,37.66,2.67,ml,53,71,,0.11,hv,hv72743477,2021-10-06T23:19:47.920Z,"2 km SSW of P?hala, Hawaii",earthquake,0.43,0.52,0.2016742122469,34,reviewed,hv,hv
2021-10-06T19:57:34.518Z,43.7034,16.8607,16.11,4.9,mb,,22,1.07,1.27,us,us6000fsew,2021-10-07T10:44:25.999Z,"7 km S of Orguz, Bosnia and Herzegovina",earthquake,2.7,4.4,0.062,80,reviewed,us,us
2021-10-06T19:55:30.249Z,59.6864,-152.7521,86.2,2.5,ml,,,,0.57,ak,ak021ctqkwx9,2021-10-06T21:02:43.040Z,"52 km WSW of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-06T19:31:26.360Z,19.228,-155.393166666667,32.93,2.85,ml,55,147,,0.12,hv,hv72743407,2021-10-09T21:35:44.040Z,"9 km ENE of P?hala, Hawaii",earthquake,0.42,0.51,0.198276878212869,38,reviewed,hv,hv
2021-10-06T19:15:14.455Z,-18.9922,169.0648,169.15,4.3,mb,,110,3.907,0.71,us,us6000fsej,2021-10-09T21:30:58.040Z,"64 km NNW of Isangel, Vanuatu",earthquake,9,8.7,0.096,31,reviewed,us,us
2021-10-06T18:51:32.275Z,59.9981,-145.7143,18.6,2.5,ml,,,,0.41,ak,ak021ctpymop,2021-10-09T21:14:52.040Z,"60 km S of Cordova, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-06T18:21:33.488Z,68.0588,-162.2695,14.6,2.8,ml,,,,0.76,ak,ak021ctps7al,2021-10-07T01:59:18.040Z,"25 km E of Red Dog Mine, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-06T18:02:26.167Z,-21.5357,-68.9994,110.13,4.3,mb,,79,0.343,0.79,us,us6000fse3,2021-10-06T21:21:04.040Z,"102 km N of Calama, Chile",earthquake,5.1,5.7,0.161,11,reviewed,us,us
2021-10-06T17:41:22.096Z,68.0586,-162.1984,10.8,2.9,ml,,,,0.62,ak,ak021ctpb14h,2021-10-06T21:08:40.040Z,"28 km E of Red Dog Mine, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-10-06T15:54:20.374Z,-15.442,-173.3277,35,5.4,mb,,43,2.135,0.62,us,usd000g72h,2021-10-07T16:48:58.277Z,"75 km NE of Hihifo, Tonga",earthquake,9.2,1.9,0.025,562,reviewed,us,us
2021-10-06T15:19:09.180Z,19.1786666666667,-155.4755,35.41,2.75,md,48,80,,0.12,hv,hv72743157,2021-10-06T21:05:39.790Z,"2 km S of P?hala, Hawaii",earthquake,0.48,0.6,0.104468319006047,21,reviewed,hv,hv
2021-10-06T14:25:27.520Z,36.989,-118.3253333,8.89,3.52,mw,46,65,0.1002,0.11,nc,nc73636175,2021-10-07T14:27:29.696Z,"20km S of Big Pine, CA",earthquake,0.29,0.87,,3,reviewed,nc,nc
2021-10-06T12:15:21.830Z,-7.0277,129.2527,155.19,4.2,mb,,79,2.239,1.09,us,us6000fsap,2021-10-06T12:57:30.040Z,"298 km NE of Lospalos, Timor Leste",earthquake,9.1,10.4,0.146,15,reviewed,us,us
2021-10-06T09:50:12.112Z,19.2831,-155.4996,27.93,2.6,ml,,89,0.034,1,us,us6000fs98,2021-10-06T09:58:38.040Z,"9 km NNW of P?hala, Hawaii",earthquake,5.8,11.4,0.059,38,reviewed,us,us
2021-10-06T09:01:37.201Z,56.4094,-156.4687,65.2,2.9,ml,,,,0.64,ak,ak021ctkb0mq,2021-10-06T09:40:45.040Z,"120 km E of Chignik, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-10-06T08:12:55.045Z,31.2593,131.471,35,5.4,mww,,38,0.905,1.36,us,us6000fs8m,2021-10-07T17:03:18.664Z,"33 km SE of Kushima, Japan",earthquake,4.1,1.9,0.061,26,reviewed,us,us
